Suburb,Rooms,Type,Method,SellerG,Distance,Regionname,Propertycount,CouncilArea,Bedroom2,Bathroom,Car,Landsize,BuildingArea,Price
Alphington,3,h,SP,McGrath,6.4,Northern Metropolitan,2211.0,Darebin City Council,3.0,0.0,0.0,597.0,160.2564003565711,1485000.0
Alphington,4,h,S,Jellis,6.4,Northern Metropolitan,2211.0,Darebin City Council,4.0,2.0,3.0,589.0,210.0,1950000.0
Altona,3,h,VB,Greg,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,2.0,1.0,352.0,242.0,520000.0
Altona,5,h,S,Greg,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,5.0,3.0,3.0,729.0,268.0,1525000.0
Altona,2,t,S,hockingstuart,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,2.0,1.0,2.0,292.0,125.0,720000.0
Altona,3,h,S,Barlow,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,1.0,2.0,506.0,120.0,1120000.0
Altona,4,h,PI,Sweeney,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,4.0,1.0,4.0,655.0,160.2564003565711,780000.0
Altona,4,h,SP,Greg,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,4.0,3.0,6.0,1057.0,220.0,1780000.0
Altona,3,u,S,Barlow,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,2.0,1.0,2.0,311.0,94.0,630000.0
Altona,2,u,SP,hockingstuart,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,2.0,1.0,1.0,65.0,160.2564003565711,406000.0
Altona,3,h,VB,Greg,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,1.0,1.0,602.0,123.0,660000.0
Altona,3,h,S,Greg,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,1.0,1.0,530.0,160.2564003565711,683500.0
Altona,2,u,VB,hockingstuart,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,540000.0
Altona,2,u,S,Barlow,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,2.0,1.0,1.0,225.0,93.0,580000.0
Altona,3,h,S,hockingstuart,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,1.0,4.0,777.0,22.0,1335000.0
Altona,3,t,SP,hockingstuart,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,2.0,2.0,280.0,160.2564003565711,800000.0
Altona,2,u,S,Village,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,2.0,1.0,1.0,127.0,76.0,510000.0
Altona,4,h,S,Barlow,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,4.0,2.0,2.0,695.0,160.2564003565711,1070000.0
Altona,2,u,S,hockingstuart,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,2.0,1.0,2.0,115.0,57.0,425000.0
Altona,3,u,S,Jas,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,2.0,2.0,230.0,160.2564003565711,605000.0
Altona,3,t,S,hockingstuart,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,2.0,2.0,197.0,152.0,705000.0
Altona,2,u,SP,Greg,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,2.0,1.0,1.0,0.0,65.0,391000.0
Altona,2,u,SP,hockingstuart,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,2.0,1.0,1.0,0.0,160.2564003565711,440000.0
Altona,4,h,S,hockingstuart,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,4.0,1.0,2.0,745.0,130.0,845000.0
Altona,3,h,S,Williams,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,766000.0
Altona,3,t,SP,Gunn&Co,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,2.0,2.0,211.0,176.0,743000.0
Altona,3,t,SP,Williams,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,650000.0
Altona,3,u,SP,Barlow,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,2.0,1.0,69.0,141.0,730000.0
Altona,3,t,S,hockingstuart,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,916500.0
Altona,3,h,S,Sweeney,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,1.0,4.0,625.0,160.2564003565711,635000.0
Altona,2,u,SP,hockingstuart,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,2.0,1.0,1.0,168.0,160.2564003565711,620000.0
Altona,2,u,S,Burnham,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,2.0,1.0,1.0,137.0,77.0,447000.0
Altona,3,u,SP,Barlow,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,2.0,1.0,70.0,160.2564003565711,730000.0
Altona,3,h,S,hockingstuart,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,1.0,2.0,606.0,87.0,678000.0
Altona,2,u,PI,Biggin,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,2.0,2.0,1.0,175.0,76.0,580000.0
Altona,3,h,S,hockingstuart,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,1.0,2.0,363.0,160.2564003565711,712000.0
Altona,3,h,SP,Greg,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,2.0,2.0,534.0,136.0,840000.0
Altona,3,h,S,Barlow,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,1.0,2.0,724.0,160.2564003565711,980000.0
Altona,4,h,S,Barlow,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1000000.0
Altona,3,t,S,hockingstuart,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,2.0,0.0,265.0,160.2564003565711,605100.0
Altona,3,h,PI,Barlow,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,3.0,1.0,577.0,160.2564003565711,880000.0
Altona,3,u,S,Williams,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,2.0,1.0,205.0,113.0,577000.0
Altona,4,h,S,Barlow,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,4.0,1.0,0.0,797.0,160.2564003565711,1030000.0
Altona,3,u,S,Barlow,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,1.0,2.0,181.0,160.2564003565711,605000.0
Altona,3,h,S,Barlow,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,685000.0
Altona,3,h,S,Barlow,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,2.0,2.0,529.0,160.2564003565711,753000.0
Altona,2,h,SP,hockingstuart,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,2.0,2.0,1.0,675.0,100.0,857000.0
Altona,3,h,S,Barlow,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,1.0,1.0,929.0,160.2564003565711,1500000.0
Altona,3,u,SP,Barlow,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,2.0,1.0,70.0,3.0,730000.0
Altona,3,h,S,Sweeney,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,1.0,4.0,697.0,160.2564003565711,900000.0
Altona,3,h,S,Greg,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,3.0,1.0,2.0,604.0,160.2564003565711,740000.0
Altona,4,h,S,Sweeney,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,4.0,2.0,3.0,532.0,160.2564003565711,931000.0
Altona,2,h,SP,Compton,13.8,Western Metropolitan,5301.0,Hobsons Bay City Council,2.0,1.0,1.0,154.0,91.0,535600.0
Altona North,5,h,S,FN,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,5.0,3.0,6.0,592.0,251.0,1085000.0
Altona North,3,h,S,Jas,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,2.0,533.0,117.0,781000.0
Altona North,4,h,S,hockingstuart,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,857500.0
Altona North,4,h,S,Sweeney,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,960000.0
Altona North,3,h,SP,Jas,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,3.0,554.0,160.2564003565711,750000.0
Altona North,2,t,S,hockingstuart,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,2.0,1.0,1.0,77.0,77.0,421000.0
Altona North,3,h,S,Sweeney,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,3.0,655.0,160.2564003565711,1405000.0
Altona North,3,h,S,FN,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,2.0,534.0,167.0,683000.0
Altona North,3,h,S,Sweeney,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,3.0,540.0,160.2564003565711,623000.0
Altona North,3,h,VB,Greg,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,2.0,1.0,0.0,130.0,720000.0
Altona North,4,t,S,hockingstuart,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,780000.0
Altona North,3,u,S,hockingstuart,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,720000.0
Altona North,3,h,SP,Village,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,705000.0
Altona North,3,h,S,Williams,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,1.0,328.0,118.0,588000.0
Altona North,4,h,VB,hockingstuart,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,720000.0
Altona North,3,h,PI,Village,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,3.0,540.0,116.0,710000.0
Altona North,2,h,SP,RT,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,550000.0
Altona North,3,u,VB,hockingstuart,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,640000.0
Altona North,3,h,SP,hockingstuart,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,537500.0
Altona North,4,h,SP,Jas,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,4.0,559.0,169.0,875000.0
Altona North,3,h,S,Barlow,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,800000.0
Altona North,3,t,S,Greg,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,713500.0
Altona North,3,h,VB,Jas,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,3.0,554.0,160.2564003565711,700000.0
Altona North,2,h,SP,RT,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,551000.0
Altona North,3,h,SP,Greg,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,685000.0
Altona North,2,t,S,Williams,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,2.0,1.0,1.0,252.0,160.2564003565711,640000.0
Altona North,4,h,SP,Williams,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,4.0,1.0,4.0,558.0,160.2564003565711,650000.0
Altona North,3,h,SP,RT,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,925000.0
Altona North,3,t,VB,Greg,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,670000.0
Altona North,3,h,SP,Hunter,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,680000.0
Altona North,3,h,S,Greg,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,765000.0
Altona North,3,h,S,hockingstuart,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,2.0,2.0,171.0,109.0,675000.0
Altona North,3,h,S,Greg,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,2.0,585.0,97.0,708000.0
Altona North,3,t,SP,Gunn&Co,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,656000.0
Altona North,4,h,S,hockingstuart,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,883000.0
Altona North,4,h,SP,Gunn&Co,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,4.0,1.0,4.0,851.0,160.2564003565711,965000.0
Altona North,3,h,S,Hunter,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,870000.0
Altona North,3,h,PI,Village,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,681000.0
Altona North,2,h,SA,hockingstuart,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,522500.0
Altona North,5,h,S,Sweeney,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,972000.0
Altona North,3,t,PI,RT,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,590000.0
Altona North,2,h,PI,RT,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,450000.0
Altona North,3,h,S,Greg,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,765000.0
Altona North,3,h,VB,Greg,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,750000.0
Altona North,3,h,S,Sweeney,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,3.0,551.0,160.2564003565711,680000.0
Altona North,2,t,SP,Williams,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,510000.0
Altona North,3,h,SP,hockingstuart,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,3.0,602.0,603.0,770000.0
Altona North,3,h,S,Greg,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,2.0,740.0,160.2564003565711,923000.0
Altona North,4,h,SP,Raine&Horne,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,4.0,2.0,4.0,315.0,170.0,693000.0
Altona North,3,h,SP,Hunter,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,5.0,2.0,2.0,276.0,100.0,620000.0
Altona North,3,h,S,Buxton,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,800000.0
Altona North,3,h,S,Jas,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,1.0,531.0,157.0,728500.0
Altona North,3,h,S,hockingstuart,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,2.0,1.0,590.0,160.0,931000.0
Altona North,3,h,S,Sweeney,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,4.0,715.0,160.2564003565711,988000.0
Altona North,3,h,SP,RT,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,590000.0
Altona North,3,h,S,Village,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,2.0,561.0,160.2564003565711,590000.0
Altona North,2,h,S,RT,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,2.0,1.0,2.0,691.0,160.2564003565711,610000.0
Altona North,3,h,S,hockingstuart,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,2.0,3.0,555.0,130.0,815000.0
Altona North,4,h,S,Greg,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,4.0,1.0,2.0,708.0,160.2564003565711,970000.0
Altona North,4,h,S,hockingstuart,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,840000.0
Altona North,3,h,S,Sweeney,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,840000.0
Altona North,4,h,S,Hunter,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,4.0,1.0,3.0,668.0,160.2564003565711,760000.0
Altona North,3,h,S,RT,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,852500.0
Altona North,4,t,S,RT,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,4.0,3.0,1.0,252.0,160.2564003565711,847500.0
Altona North,4,h,SP,RT,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,4.0,1.0,4.0,633.0,158.0,1200000.0
Altona North,3,h,S,RT,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,630000.0
Altona North,3,h,SP,Hunter,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,1.0,557.0,160.2564003565711,700000.0
Altona North,3,h,PI,Hunter,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,3.0,1.0,1.0,536.0,160.2564003565711,625000.0
Altona North,2,u,S,Jas,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,2.0,1.0,1.0,153.0,70.0,292000.0
Altona North,3,t,PI,hockingstuart,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,640000.0
Altona North,3,h,SP,RT,11.1,Western Metropolitan,5132.0,Hobsons Bay City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,800000.0
Armadale,2,u,S,Jellis,6.3,Southern Metropolitan,4836.0,Stonnington City Council,2.0,1.0,1.0,0.0,76.0,599000.0
Armadale,2,u,VB,Noel,6.3,Southern Metropolitan,4836.0,Stonnington City Council,2.0,1.0,0.0,861.0,160.2564003565711,550000.0
Armadale,3,u,S,Marshall,6.3,Southern Metropolitan,4836.0,Stonnington City Council,3.0,2.0,2.0,0.0,100.0,995000.0
Armadale,3,t,S,Jellis,6.3,Southern Metropolitan,4836.0,Stonnington City Council,3.0,2.0,2.0,101.0,105.0,1205000.0
Armadale,3,h,S,Marshall,6.3,Southern Metropolitan,4836.0,Stonnington City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,2675000.0
Armadale,3,h,S,Jellis,6.3,Southern Metropolitan,4836.0,Stonnington City Council,3.0,2.0,2.0,296.0,150.0,1939000.0
Armadale,1,u,S,Biggin,6.3,Southern Metropolitan,4836.0,Stonnington City Council,1.0,1.0,0.0,0.0,160.2564003565711,421500.0
Armadale,2,u,SP,hockingstuart,6.3,Southern Metropolitan,4836.0,Stonnington City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,585000.0
Armadale,3,h,S,Marshall,6.3,Southern Metropolitan,4836.0,Stonnington City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,2050000.0
Armadale,3,h,S,Hodges,6.3,Southern Metropolitan,4836.0,Stonnington City Council,3.0,1.0,1.0,217.0,116.0,1870000.0
Armadale,2,u,S,hockingstuart,6.3,Southern Metropolitan,4836.0,Stonnington City Council,2.0,1.0,2.0,0.0,160.2564003565711,678000.0
Armadale,3,t,SP,Jellis,6.3,Southern Metropolitan,4836.0,Stonnington City Council,3.0,2.0,2.0,0.0,165.0,1918000.0
Armadale,2,u,SP,hockingstuart,6.3,Southern Metropolitan,4836.0,Stonnington City Council,2.0,1.0,1.0,0.0,160.2564003565711,660000.0
Armadale,3,h,S,Marshall,6.3,Southern Metropolitan,4836.0,Stonnington City Council,3.0,2.0,1.0,205.0,116.0,2050000.0
Armadale,2,u,VB,Jellis,6.3,Southern Metropolitan,4836.0,Stonnington City Council,2.0,1.0,2.0,0.0,160.2564003565711,700000.0
Armadale,2,u,S,Jellis,6.3,Southern Metropolitan,4836.0,Stonnington City Council,3.0,2.0,2.0,0.0,160.2564003565711,3625000.0
Armadale,4,h,VB,Jellis,6.3,Southern Metropolitan,4836.0,Stonnington City Council,4.0,2.0,2.0,1581.0,160.2564003565711,3000000.0
Armadale,2,h,S,Jellis,6.3,Southern Metropolitan,4836.0,Stonnington City Council,0.0,0.0,0.0,593.598993361392,160.2564003565711,1930000.0
Armadale,5,h,PI,Jellis,6.3,Southern Metropolitan,4836.0,Stonnington City Council,8.0,2.0,2.0,693.0,160.2564003565711,1525000.0
Armadale,3,u,PI,Marshall,6.3,Southern Metropolitan,4836.0,Stonnington City Council,3.0,2.0,1.0,2113.0,14.0,735000.0
Armadale,2,u,S,Jellis,6.3,Southern Metropolitan,4836.0,Stonnington City Council,2.0,1.0,1.0,0.0,160.2564003565711,825000.0
Armadale,3,t,S,RT,6.3,Southern Metropolitan,4836.0,Stonnington City Council,2.0,2.0,2.0,246.0,160.2564003565711,1586000.0
Armadale,2,u,S,Marshall,6.3,Southern Metropolitan,4836.0,Stonnington City Council,3.0,1.0,1.0,0.0,160.2564003565711,645000.0
Armadale,1,h,SP,Jellis,6.3,Southern Metropolitan,4836.0,Stonnington City Council,2.0,2.0,1.0,144.0,107.0,1435000.0
Armadale,1,u,PI,hockingstuart,6.3,Southern Metropolitan,4836.0,Stonnington City Council,1.0,1.0,1.0,0.0,38.0,280000.0
Armadale,1,u,PI,hockingstuart,6.3,Southern Metropolitan,4836.0,Stonnington City Council,1.0,1.0,1.0,0.0,160.2564003565711,400000.0
Armadale,2,h,S,Marshall,6.3,Southern Metropolitan,4836.0,Stonnington City Council,2.0,2.0,2.0,0.0,160.2564003565711,1780000.0
Armadale,2,u,S,hockingstuart,6.3,Southern Metropolitan,4836.0,Stonnington City Council,2.0,1.0,1.0,0.0,73.0,592500.0
Armadale,2,h,S,Marshall,6.3,Southern Metropolitan,4836.0,Stonnington City Council,2.0,1.0,0.0,249.0,96.0,1210000.0
Armadale,4,h,S,Marshall,6.3,Southern Metropolitan,4836.0,Stonnington City Council,4.0,2.0,2.0,624.0,222.0,2801000.0
Armadale,1,u,S,Jellis,6.3,Southern Metropolitan,4836.0,Stonnington City Council,1.0,1.0,0.0,881.0,160.2564003565711,390000.0
Armadale,3,h,PI,RT,6.3,Southern Metropolitan,4836.0,Stonnington City Council,3.0,2.0,2.0,405.0,121.0,1800000.0
Armadale,4,h,PI,Jellis,6.3,Southern Metropolitan,4836.0,Stonnington City Council,4.0,1.0,2.0,495.0,163.0,2200000.0
Armadale,1,u,S,Jellis,6.3,Southern Metropolitan,4836.0,Stonnington City Council,1.0,1.0,1.0,0.0,160.2564003565711,324000.0
Armadale,6,h,S,Marshall,6.3,Southern Metropolitan,4836.0,Stonnington City Council,5.0,3.0,4.0,1491.0,516.0,5525000.0
Armadale,2,h,S,RT,6.3,Southern Metropolitan,4836.0,Stonnington City Council,3.0,1.0,2.0,169.0,160.2564003565711,1125000.0
Armadale,3,h,S,Marshall,6.3,Southern Metropolitan,4836.0,Stonnington City Council,3.0,3.0,1.0,301.0,160.2564003565711,2250000.0
Armadale,3,h,S,hockingstuart,6.3,Southern Metropolitan,4836.0,Stonnington City Council,3.0,2.0,0.0,336.0,160.2564003565711,2360000.0
Armadale,2,h,VB,Jellis,6.3,Southern Metropolitan,4836.0,Stonnington City Council,2.0,2.0,0.0,207.0,160.2564003565711,1900000.0
Armadale,1,u,SP,Jellis,6.3,Southern Metropolitan,4836.0,Stonnington City Council,1.0,1.0,1.0,0.0,53.0,440000.0
Armadale,2,u,PI,Ray,6.3,Southern Metropolitan,4836.0,Stonnington City Council,2.0,1.0,1.0,0.0,160.2564003565711,490000.0
Armadale,3,h,S,Marshall,6.3,Southern Metropolitan,4836.0,Stonnington City Council,3.0,2.0,1.0,316.0,160.2564003565711,2365000.0
Armadale,3,h,VB,Jellis,6.3,Southern Metropolitan,4836.0,Stonnington City Council,2.0,1.0,2.0,212.0,106.0,1300000.0
Armadale,3,u,S,Gary,6.3,Southern Metropolitan,4836.0,Stonnington City Council,3.0,2.0,2.0,0.0,160.2564003565711,732000.0
Armadale,2,u,SP,Greg,6.3,Southern Metropolitan,4836.0,Stonnington City Council,2.0,1.0,1.0,0.0,74.0,704000.0
Armadale,2,u,VB,Marshall,6.3,Southern Metropolitan,4836.0,Stonnington City Council,3.0,1.0,1.0,0.0,98.0,620000.0
Armadale,3,h,S,Marshall,6.3,Southern Metropolitan,4836.0,Stonnington City Council,3.0,1.0,2.0,328.0,108.0,1900000.0
