"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"CLETPUS","199301","142599.134","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199302","134109.412","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199303","140592.991","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199304","124275.274","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199305","124777.417","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199306","141785.177","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199307","163018.484","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199308","160903.125","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199309","138219.712","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199310","135141.229","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199311","136474.76","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199312","148173.517","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199313","1690070.232","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199401","157610.619","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199402","135521.483","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199403","138020.41","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199404","123992.011","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199405","130799.282","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199406","152297.287","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199407","157096.865","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199408","156436.879","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199409","136604.499","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199410","134182.723","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199411","127988.517","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199412","140143.288","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199413","1690693.864","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199501","147220.464","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199502","132900.242","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199503","131429.813","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199504","123075.938","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199505","130418.121","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199506","142845.57","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199507","163519.32","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199508","172128.181","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199509","139910.494","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199510","135947.424","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199511","138514.304","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199512","151516.596","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199513","1709426.468","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199601","157323.537","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199602","142053.138","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199603","143003.407","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199604","129580.8","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199605","138974.494","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199606","150947.294","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199607","163639.74","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199608","167075.001","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199609","147125.838","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199610","147467.719","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199611","150048.015","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199612","157956.61","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199613","1795195.593","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199701","166253.884","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199702","139411.673","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199703","142318.611","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199704","136166.77","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199705","140554.952","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199706","150747.51","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199707","172213.043","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199708","167540.145","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199709","156278.769","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199710","156902.377","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199711","150754.835","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199712","165873.168","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199713","1845015.736","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199801","162283.624","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199802","141543.723","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199803","149790.257","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199804","137324.321","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199805","150679.218","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199806","163107.639","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199807","178962.217","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199808","178504.985","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199809","160694.909","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199810","149853.817","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199811","143094.577","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199812","157676.402","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199813","1873515.69","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199901","164875.549","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199902","141731.078","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199903","150737.71","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199904","142214.22","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199905","148536.568","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199906","161781.572","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199907","183181.866","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199908","177326.788","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199909","158189.209","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199910","150773.584","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199911","144243.552","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199912","157495.528","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","199913","1881087.224","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200001","178149.861","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200002","159302.963","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200003","156885.142","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200004","142133.022","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200005","155531.097","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200006","168867.552","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200007","174535.865","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200008","181461.803","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200009","162057.856","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200010","159132.19","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200011","155601.33","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200012","172605.915","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200013","1966264.596","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200101","177287.111","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200102","149735.484","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200103","155269.011","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200104","140670.654","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200105","151592.914","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200106","162615.804","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200107","179060.41","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200108","183116.073","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200109","154158.317","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200110","148930.816","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
"CLETPUS","200111","144116.998","1","Electricity Net Generation From Coal, All Sectors","Million Kilowatthours"
