psl_year,match_number,team_1,team_2,inning,over,ball,runs,total_runs,wickets,is_four,is_six,is_wicket,wicket,wicket_text,result
2016,2,Lahore Qalandars,Karachi Kings,1,4,1,4,22,1,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,4,2,1,23,1,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,4,3,1,24,1,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,4,4,1,25,1,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,4,5,1,26,1,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,4,6,4,30,1,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,5,1,4,34,1,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,5,2,0,34,1,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,5,3,1,35,1,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,5,4,1,36,1,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,5,5,1,37,1,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,5,6,0,37,2,FALSE,FALSE,TRUE,2.0,bowled,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,6,1,0,37,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,6,2,0,37,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,6,3,1,38,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,6,4,0,38,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,6,5,0,38,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,6,6,0,38,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,7,1,1,39,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,7,2,0,39,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,7,3,0,39,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,7,4,1,40,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,7,5,1,41,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,7,6,1,42,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,8,1,1,43,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,8,2,0,43,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,8,3,1,44,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,8,4,1,45,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,8,5,1,46,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,8,6,1,47,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,9,1,0,47,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,9,2,6,53,2,FALSE,TRUE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,9,3,0,53,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,9,4,0,53,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,9,5,1,54,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,9,6,1,55,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,10,1,0,55,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,10,2,0,55,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,10,3,1,56,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,10,4,0,56,3,FALSE,FALSE,TRUE,4.0,run out,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,10,5,0,56,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,10,6,1,57,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,11,1,0,57,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,11,2,1,58,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,11,3,0,58,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,11,4,4,62,3,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,11,5,0,62,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,11,6,1,63,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,12,1,1,64,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,12,2,3,67,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,12,3,1,68,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,12,4,1,69,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,12,5,0,69,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,12,6,0,69,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,13,1,1,70,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,13,2,1,71,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,13,3,1,72,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,13,4,1,73,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,13,5,2,75,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,13,6,0,75,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,14,1,0,75,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,14,2,4,79,3,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,14,3,0,79,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,14,4,0,79,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,14,5,1,80,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,14,6,0,80,4,FALSE,FALSE,TRUE,1.0,caught,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,15,1,0,80,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,15,2,1,81,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,15,3,1,82,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,15,4,1,83,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,15,5,1,84,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,15,6,1,85,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,15,7,4,89,4,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,16,1,1,90,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,16,2,0,90,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,16,3,1,91,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,16,4,6,97,4,FALSE,TRUE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,16,5,1,98,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,16,6,0,98,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,17,1,0,98,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,17,2,4,102,4,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,17,3,1,103,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,17,4,2,105,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,17,5,1,106,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,17,6,1,107,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,18,1,1,108,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,18,2,2,110,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,18,3,1,111,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,18,4,1,112,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,18,5,1,113,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,18,6,0,113,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,18,7,1,114,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,18,8,1,115,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,19,1,2,117,4,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,19,2,0,117,5,FALSE,FALSE,TRUE,2.0,bowled,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,19,3,0,117,6,FALSE,FALSE,TRUE,1.0,caught,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,19,4,0,117,7,FALSE,FALSE,TRUE,3.0,lbw,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,19,5,1,118,7,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,19,6,1,119,7,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,19,7,0,119,7,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,20,1,1,120,7,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,20,2,1,121,7,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,20,3,1,122,7,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,20,4,2,124,7,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,20,5,0,124,8,FALSE,FALSE,TRUE,2.0,bowled,Kings
2016,2,Lahore Qalandars,Karachi Kings,1,20,6,1,125,8,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,1,1,0,0,0,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,1,2,0,0,0,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,1,3,1,1,0,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,1,4,0,1,1,FALSE,FALSE,TRUE,1.0,caught,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,1,5,0,1,1,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,1,6,1,2,1,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,2,1,0,2,1,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,2,2,0,2,1,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,2,3,0,2,1,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,2,4,2,4,1,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,2,5,0,4,2,FALSE,FALSE,TRUE,3.0,lbw,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,2,6,1,5,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,3,1,1,6,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,3,2,0,6,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,3,3,2,8,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,3,4,0,8,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,3,5,0,8,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,3,6,2,10,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,3,7,0,10,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,4,1,4,14,2,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,4,2,4,18,2,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,4,3,1,19,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,4,4,6,25,2,FALSE,TRUE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,4,5,6,31,2,FALSE,TRUE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,4,6,0,31,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,5,1,1,32,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,5,2,0,32,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,5,3,0,32,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,5,4,1,33,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,5,5,4,37,2,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,5,6,4,41,2,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,5,7,2,43,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,6,1,0,43,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,6,2,0,43,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,6,3,5,48,2,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,6,4,6,54,2,FALSE,TRUE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,6,5,2,56,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,6,6,1,57,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,6,7,0,57,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,7,1,1,58,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,7,2,1,59,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,7,3,1,60,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,7,4,2,62,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,7,5,0,62,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,7,6,0,62,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,8,1,0,62,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,8,2,0,62,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,8,3,4,66,2,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,8,4,6,72,2,FALSE,TRUE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,8,5,4,76,2,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,8,6,1,77,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,9,1,0,77,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,9,2,0,77,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,9,3,0,77,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,9,4,0,77,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,9,5,0,77,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,9,6,1,78,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,10,1,1,79,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,10,2,1,80,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,10,3,1,81,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,10,4,1,82,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,10,5,0,82,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,10,6,0,82,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,11,1,0,82,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,11,2,0,82,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,11,3,2,84,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,11,4,2,86,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,11,5,1,87,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,11,6,4,91,2,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,12,1,1,92,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,12,2,1,93,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,12,3,0,93,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,12,4,1,94,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,12,5,1,95,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,12,6,4,99,2,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,13,1,1,100,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,13,2,0,100,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,13,3,6,106,2,FALSE,TRUE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,13,4,1,107,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,13,5,4,111,2,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,13,6,0,111,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,14,1,0,111,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,14,2,1,112,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,14,3,1,113,2,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,14,4,0,113,3,FALSE,FALSE,TRUE,1.0,caught,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,14,5,0,113,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,14,6,0,113,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,15,1,0,113,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,15,2,4,117,3,TRUE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,15,3,0,117,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,15,4,0,117,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,15,5,1,118,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,15,6,0,118,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,16,1,1,119,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,16,2,6,125,3,FALSE,TRUE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,16,3,0,125,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,16,4,0,125,3,FALSE,FALSE,FALSE,,,Kings
2016,2,Lahore Qalandars,Karachi Kings,2,16,5,6,131,3,FALSE,TRUE,FALSE,,,Kings
2016,3,Peshawar Zalmi,Islamabad United,1,1,1,1,1,0,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,1,2,5,6,0,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,1,3,1,7,0,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,1,4,0,7,0,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,1,5,4,11,0,TRUE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,1,6,0,11,0,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,1,7,1,12,0,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,1,8,0,12,0,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,2,1,2,14,0,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,2,2,0,14,0,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,2,3,4,18,0,TRUE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,2,4,0,18,0,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,2,5,0,18,1,FALSE,FALSE,TRUE,1.0,caught,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,2,6,1,19,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,3,1,4,23,1,TRUE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,3,2,0,23,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,3,3,0,23,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,3,4,0,23,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,3,5,0,23,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,3,6,0,23,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,4,1,1,24,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,4,2,0,24,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,4,3,1,25,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,4,4,0,25,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,4,5,4,29,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,4,6,1,30,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,5,1,0,30,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,5,2,1,31,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,5,3,0,31,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,5,4,0,31,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,5,5,0,31,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,5,6,0,31,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,6,1,1,32,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,6,2,1,33,1,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,6,3,0,33,2,FALSE,FALSE,TRUE,1.0,caught,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,6,4,0,33,2,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,6,5,1,34,2,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,6,6,0,34,2,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,6,7,0,34,2,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,7,1,2,36,2,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,7,2,0,36,2,FALSE,FALSE,FALSE,,,Zalmi
2016,3,Peshawar Zalmi,Islamabad United,1,7,3,1,37,2,FALSE,FALSE,FALSE,,,Zalmi
