temperature,rainfall,humidity
84.00,28.00,60.00
96.00,89.00,90.00
51.00,69.00,75.00
55.00,53.00,20.00
73.00,100.00,76.00
89.00,31.00,92.00
27.00,81.00,68.00
57.00,67.00,45.00
49.00,90.00,29.00
52.00,73.00,67.00
78.00,66.00,97.00
81.00,34.00,75.00
100.00,20.00,96.00
65.00,45.00,38.00
42.00,85.00,65.00
29.00,34.00,56.00
75.00,73.00,97.00
96.00,92.00,56.00
21.00,23.00,67.00
90.00,87.00,61.00
69.00,53.00,43.00
65.00,55.00,93.00
46.00,32.00,48.00
91.00,58.00,73.00
91.00,60.00,43.00
22.00,54.00,63.00
64.00,99.00,40.00
70.00,86.00,29.00
31.00,88.00,28.00
89.00,20.00,71.00
62.00,77.00,49.00
67.00,100.00,26.00
51.00,29.00,36.00
48.00,97.00,35.00
71.00,97.00,29.00
29.00,36.00,92.00
54.00,56.00,73.00
68.00,79.00,48.00
47.00,98.00,87.00
27.00,26.00,81.00
66.00,44.00,31.00
58.00,31.00,98.00
50.00,92.00,48.00
96.00,53.00,49.00
87.00,54.00,97.00
71.00,56.00,47.00
92.00,67.00,56.00
74.00,31.00,55.00
25.00,57.00,85.00
26.00,24.00,93.00
26.00,23.00,69.00
49.00,92.00,96.00
39.00,98.00,69.00
38.00,36.00,82.00
27.00,23.00,51.00
79.00,97.00,47.00
80.00,84.00,50.00
47.00,79.00,27.00
45.00,91.00,88.00
78.00,29.00,91.00
36.00,59.00,85.00
38.00,55.00,43.00
42.00,98.00,81.00
100.00,49.00,26.00
58.00,41.00,76.00
31.00,24.00,49.00
89.00,27.00,33.00
62.00,93.00,42.00
53.00,71.00,76.00
81.00,86.00,89.00
82.00,88.00,86.00
50.00,89.00,75.00
56.00,76.00,56.00
54.00,57.00,75.00
38.00,94.00,78.00
58.00,79.00,74.00
53.00,70.00,83.00
55.00,62.00,58.00
74.00,36.00,64.00
87.00,36.00,33.00
96.00,61.00,64.00
71.00,86.00,86.00
37.00,36.00,57.00
75.00,70.00,31.00
95.00,57.00,75.00
66.00,29.00,89.00
57.00,97.00,41.00
42.00,92.00,90.00
67.00,20.00,83.00
26.00,91.00,70.00
38.00,28.00,41.00
90.00,30.00,30.00
98.00,67.00,50.00
42.00,20.00,53.00
44.00,21.00,41.00
54.00,79.00,53.00
81.00,56.00,22.00
75.00,57.00,33.00
47.00,80.00,28.00
56.00,56.00,94.00
99.00,91.00,88.00
35.00,45.00,91.00
35.00,57.00,65.00
45.00,71.00,50.00
25.00,95.00,65.00
70.00,56.00,90.00
50.00,33.00,54.00
89.00,38.00,93.00
32.00,91.00,96.00
98.00,92.00,57.00
92.00,49.00,35.00
29.00,47.00,62.00
43.00,39.00,89.00
85.00,98.00,20.00
44.00,92.00,62.00
61.00,61.00,81.00
59.00,79.00,40.00
87.00,61.00,83.00
43.00,39.00,35.00
64.00,75.00,85.00
52.00,20.00,92.00
21.00,91.00,80.00
28.00,53.00,85.00
22.00,86.00,28.00
53.00,86.00,93.00
99.00,55.00,28.00
62.00,96.00,71.00
32.00,98.00,57.00
81.00,100.00,58.00
90.00,87.00,100.00
60.00,58.00,76.00
80.00,60.00,98.00
77.00,75.00,98.00
48.00,63.00,71.00
51.00,94.00,77.00
53.00,99.00,65.00
31.00,62.00,72.00
91.00,93.00,26.00
93.00,96.00,33.00
31.00,68.00,26.00
49.00,75.00,41.00
92.00,30.00,60.00
70.00,82.00,93.00
20.00,93.00,74.00
58.00,42.00,47.00
42.00,78.00,80.00
67.00,60.00,49.00
75.00,57.00,70.00
92.00,20.00,45.00
82.00,50.00,58.00
75.00,69.00,88.00
95.00,69.00,43.00
20.00,59.00,36.00
57.00,40.00,82.00
91.00,28.00,72.00
98.00,30.00,73.00
80.00,54.00,32.00
68.00,89.00,21.00
56.00,65.00,37.00
61.00,30.00,46.00
72.00,51.00,64.00
78.00,80.00,64.00
34.00,96.00,89.00
88.00,49.00,73.00
54.00,63.00,42.00
59.00,67.00,27.00
67.00,65.00,36.00
79.00,62.00,75.00
76.00,47.00,46.00
81.00,27.00,68.00
50.00,41.00,77.00
37.00,20.00,38.00
87.00,87.00,54.00
85.00,94.00,53.00
60.00,77.00,57.00
52.00,93.00,36.00
83.00,52.00,65.00
24.00,79.00,26.00
56.00,88.00,91.00
67.00,70.00,88.00
27.00,56.00,97.00
91.00,36.00,58.00
74.00,83.00,64.00
44.00,91.00,37.00
91.00,29.00,72.00
63.00,75.00,25.00
42.00,62.00,91.00
86.00,92.00,71.00
99.00,63.00,47.00
26.00,62.00,60.00
91.00,60.00,79.00
39.00,54.00,73.00
98.00,58.00,70.00
62.00,80.00,64.00
82.00,97.00,79.00
51.00,50.00,79.00
86.00,55.00,70.00
54.00,73.00,40.00
20.00,49.00,68.00
33.00,84.00,100.00
79.00,36.00,86.00
83.00,85.00,22.00
44.00,97.00,28.00
44.00,61.00,53.00
54.00,47.00,84.00
31.00,70.00,73.00
40.00,78.00,46.00
53.00,30.00,77.00
39.00,34.00,49.00
39.00,74.00,37.00
39.00,91.00,69.00
96.00,48.00,48.00
95.00,79.00,74.00
25.00,64.00,48.00
71.00,58.00,82.00
78.00,78.00,74.00
76.00,20.00,46.00
54.00,50.00,70.00
37.00,60.00,43.00
81.00,50.00,29.00
53.00,60.00,35.00
43.00,53.00,45.00
100.00,74.00,85.00
76.00,36.00,30.00
78.00,89.00,32.00
78.00,86.00,83.00
77.00,42.00,90.00
26.00,98.00,25.00
51.00,72.00,82.00
93.00,63.00,94.00
60.00,71.00,59.00
26.00,27.00,31.00
35.00,56.00,20.00
20.00,64.00,35.00
71.00,83.00,79.00
45.00,83.00,41.00
29.00,74.00,32.00
86.00,60.00,72.00
94.00,46.00,76.00
59.00,59.00,37.00
31.00,55.00,74.00
37.00,60.00,41.00
77.00,49.00,71.00
42.00,73.00,77.00
32.00,100.00,95.00
80.00,59.00,45.00
67.00,40.00,79.00
63.00,64.00,95.00
25.00,96.00,48.00
64.00,55.00,41.00
26.00,85.00,89.00
57.00,67.00,75.00
94.00,27.00,80.00
59.00,34.00,25.00
97.00,47.00,63.00
63.00,37.00,99.00
65.00,100.00,53.00
88.00,56.00,96.00
31.00,38.00,24.00
43.00,24.00,43.00
37.00,29.00,89.00
50.00,68.00,79.00
37.00,88.00,64.00
35.00,33.00,53.00
75.00,86.00,85.00
87.00,35.00,89.00
62.00,33.00,67.00
97.00,80.00,30.00
33.00,40.00,56.00
78.00,86.00,53.00
87.00,52.00,78.00
71.00,53.00,81.00
32.00,28.00,80.00
87.00,84.00,59.00
67.00,83.00,49.00
75.00,20.00,80.00
84.00,37.00,68.00
28.00,88.00,44.00
22.00,68.00,33.00
53.00,31.00,44.00
31.00,40.00,74.00
89.00,89.00,39.00
94.00,67.00,78.00
24.00,49.00,46.00
79.00,70.00,20.00
64.00,71.00,29.00
94.00,91.00,72.00
62.00,83.00,56.00
98.00,64.00,64.00
35.00,33.00,37.00
94.00,37.00,85.00
80.00,68.00,98.00
82.00,37.00,89.00
73.00,92.00,65.00
79.00,21.00,41.00
88.00,29.00,30.00
74.00,98.00,53.00
39.00,96.00,55.00
48.00,95.00,44.00
41.00,79.00,33.00
76.00,80.00,89.00
93.00,97.00,83.00
61.00,27.00,66.00
78.00,79.00,48.00
60.00,52.00,66.00
34.00,94.00,42.00
65.00,31.00,53.00
36.00,72.00,28.00
83.00,20.00,60.00
47.00,48.00,100.00
36.00,82.00,91.00
80.00,53.00,57.00
35.00,59.00,94.00
34.00,56.00,66.00
40.00,69.00,82.00
68.00,48.00,64.00
22.00,22.00,28.00
26.00,33.00,27.00
49.00,28.00,27.00
32.00,98.00,70.00
26.00,26.00,84.00
84.00,52.00,75.00
98.00,59.00,76.00
89.00,88.00,34.00
35.00,35.00,82.00
41.00,75.00,46.00
97.00,87.00,72.00
59.00,84.00,65.00
97.00,40.00,43.00
71.00,95.00,51.00
67.00,46.00,41.00
51.00,62.00,76.00
25.00,42.00,68.00
56.00,28.00,66.00
40.00,39.00,83.00
70.00,26.00,76.00
72.00,46.00,79.00
80.00,72.00,65.00
98.00,20.00,26.00
76.00,53.00,71.00
30.00,31.00,97.00
54.00,51.00,87.00
39.00,34.00,71.00
100.00,89.00,57.00
30.00,37.00,52.00
29.00,100.00,63.00
100.00,37.00,26.00
35.00,93.00,31.00
80.00,35.00,96.00
77.00,35.00,65.00
30.00,42.00,84.00
86.00,88.00,94.00
26.00,48.00,73.00
69.00,51.00,48.00
87.00,64.00,21.00
69.00,53.00,77.00
53.00,73.00,72.00
41.00,82.00,28.00
61.00,27.00,95.00
33.00,91.00,92.00
34.00,57.00,33.00
97.00,60.00,21.00
66.00,22.00,45.00
40.00,54.00,30.00
55.00,47.00,28.00
21.00,55.00,53.00
37.00,68.00,37.00
46.00,39.00,22.00
27.00,43.00,28.00
23.00,26.00,75.00
27.00,89.00,24.00
20.00,87.00,56.00
86.00,59.00,61.00
80.00,50.00,20.00
70.00,35.00,97.00
33.00,40.00,54.00
90.00,54.00,67.00
76.00,92.00,51.00
87.00,85.00,65.00
24.00,64.00,78.00
24.00,48.00,43.00
65.00,28.00,36.00
25.00,69.00,64.00
82.00,50.00,25.00
39.00,23.00,58.00
25.00,42.00,91.00
46.00,31.00,52.00
93.00,23.00,37.00
92.00,87.00,74.00
43.00,80.00,62.00
29.00,52.00,28.00
99.00,85.00,33.00
44.00,85.00,75.00
94.00,75.00,27.00
90.00,80.00,29.00
36.00,89.00,97.00
29.00,83.00,30.00
74.00,53.00,29.00
71.00,68.00,32.00
85.00,25.00,42.00
44.00,23.00,66.00
75.00,31.00,86.00
100.00,31.00,69.00
20.00,59.00,46.00
70.00,82.00,38.00
23.00,74.00,83.00
68.00,51.00,61.00
63.00,77.00,49.00
94.00,29.00,33.00
74.00,24.00,32.00
81.00,50.00,21.00
89.00,32.00,28.00
39.00,67.00,100.00
99.00,79.00,70.00
98.00,88.00,66.00
36.00,100.00,91.00
59.00,57.00,40.00
41.00,53.00,75.00
31.00,71.00,84.00
71.00,47.00,78.00
97.00,47.00,51.00
25.00,74.00,73.00
32.00,40.00,48.00
48.00,87.00,84.00
71.00,41.00,62.00
64.00,81.00,91.00
70.00,87.00,53.00
29.00,41.00,78.00
69.00,40.00,44.00
41.00,54.00,41.00
57.00,84.00,21.00
23.00,46.00,81.00
48.00,49.00,53.00
34.00,39.00,66.00
63.00,100.00,24.00
93.00,71.00,36.00
82.00,48.00,22.00
94.00,65.00,79.00
75.00,73.00,49.00
56.00,95.00,62.00
38.00,20.00,56.00
59.00,20.00,96.00
43.00,23.00,56.00
46.00,26.00,38.00
45.00,78.00,58.00
50.00,32.00,72.00
59.00,76.00,22.00
95.00,63.00,75.00
35.00,46.00,78.00
92.00,31.00,94.00
35.00,84.00,98.00
83.00,57.00,83.00
88.00,57.00,95.00
91.00,30.00,70.00
68.00,86.00,33.00
58.00,91.00,39.00
65.00,77.00,83.00
78.00,80.00,54.00
52.00,84.00,43.00
41.00,87.00,31.00
85.00,36.00,47.00
90.00,72.00,58.00
33.00,41.00,42.00
38.00,46.00,95.00
51.00,50.00,52.00
92.00,21.00,27.00
48.00,61.00,86.00
83.00,69.00,99.00
68.00,45.00,64.00
49.00,41.00,33.00
100.00,23.00,86.00
87.00,43.00,38.00
38.00,32.00,57.00
90.00,95.00,69.00
38.00,78.00,32.00
45.00,70.00,88.00
52.00,93.00,55.00
73.00,93.00,97.00
65.00,83.00,58.00
50.00,84.00,52.00
37.00,73.00,89.00
70.00,96.00,78.00
25.00,23.00,70.00
43.00,56.00,27.00
59.00,71.00,90.00
52.00,74.00,22.00
96.00,20.00,67.00
29.00,99.00,36.00
96.00,43.00,99.00
20.00,100.00,90.00
94.00,60.00,56.00
34.00,77.00,64.00
38.00,45.00,95.00
85.00,85.00,33.00
33.00,59.00,38.00
27.00,67.00,73.00
22.00,31.00,77.00
89.00,97.00,93.00
85.00,98.00,25.00
72.00,42.00,60.00
78.00,85.00,76.00
83.00,40.00,79.00
40.00,59.00,95.00
78.00,59.00,90.00
46.00,50.00,75.00
29.00,72.00,94.00
56.00,67.00,51.00
27.00,92.00,64.00
90.00,97.00,73.00
47.00,58.00,40.00
24.00,30.00,21.00
54.00,66.00,39.00
49.00,22.00,78.00
70.00,50.00,39.00
42.00,36.00,27.00
54.00,100.00,60.00
26.00,66.00,36.00
32.00,40.00,59.00
40.00,71.00,32.00
97.00,38.00,73.00
52.00,93.00,56.00
20.00,96.00,69.00
24.00,70.00,97.00
30.00,38.00,89.00
85.00,50.00,87.00
65.00,89.00,82.00
41.00,32.00,85.00
58.00,40.00,67.00
29.00,78.00,61.00
38.00,21.00,66.00
22.00,53.00,57.00
41.00,44.00,27.00
70.00,68.00,46.00
24.00,29.00,72.00
32.00,91.00,51.00
37.00,76.00,91.00
76.00,92.00,30.00
71.00,25.00,36.00
49.00,79.00,77.00
37.00,87.00,39.00
100.00,98.00,83.00
78.00,66.00,25.00
78.00,65.00,88.00
92.00,60.00,83.00
51.00,41.00,33.00
92.00,49.00,41.00
94.00,41.00,50.00
79.00,33.00,91.00
26.00,66.00,96.00
50.00,98.00,61.00
62.00,65.00,90.00
80.00,78.00,26.00
28.00,99.00,64.00
50.00,30.00,35.00
87.00,20.00,66.00
62.00,62.00,77.00
56.00,72.00,38.00
56.00,50.00,79.00
43.00,95.00,58.00
58.00,74.00,48.00
87.00,97.00,81.00
76.00,49.00,93.00
83.00,27.00,93.00
58.00,98.00,84.00
82.00,65.00,52.00
59.00,82.00,53.00
20.00,79.00,67.00
84.00,80.00,74.00
36.00,45.00,30.00
41.00,96.00,91.00
23.00,70.00,28.00
57.00,68.00,69.00
92.00,21.00,88.00
74.00,40.00,40.00
92.00,82.00,87.00
45.00,56.00,32.00
69.00,22.00,37.00
40.00,89.00,92.00
59.00,39.00,46.00
76.00,71.00,29.00
88.00,46.00,94.00
99.00,98.00,64.00
37.00,54.00,66.00
28.00,79.00,78.00
28.00,39.00,75.00
93.00,68.00,46.00
80.00,43.00,82.00
24.00,69.00,62.00
56.00,54.00,40.00
22.00,82.00,28.00
48.00,60.00,60.00
85.00,100.00,58.00
81.00,38.00,21.00
61.00,51.00,53.00
56.00,86.00,81.00
43.00,92.00,46.00
65.00,67.00,57.00
30.00,62.00,33.00
67.00,83.00,57.00
64.00,96.00,82.00
49.00,21.00,88.00
36.00,72.00,75.00
70.00,77.00,28.00
58.00,26.00,59.00
84.00,58.00,71.00
97.00,29.00,75.00
63.00,44.00,35.00
22.00,47.00,61.00
85.00,46.00,41.00
47.00,57.00,49.00
45.00,29.00,100.00
50.00,84.00,70.00
47.00,49.00,57.00
96.00,74.00,25.00
31.00,31.00,33.00
74.00,85.00,36.00
65.00,22.00,76.00
99.00,92.00,94.00
75.00,76.00,63.00
45.00,79.00,38.00
53.00,35.00,52.00
86.00,73.00,85.00
60.00,69.00,54.00
52.00,61.00,79.00
72.00,35.00,88.00
94.00,86.00,36.00
53.00,68.00,82.00
51.00,31.00,96.00
76.00,75.00,34.00
21.00,55.00,84.00
29.00,23.00,72.00
63.00,75.00,78.00
51.00,26.00,71.00
90.00,45.00,82.00
93.00,86.00,72.00
92.00,20.00,54.00
36.00,23.00,37.00
80.00,42.00,74.00
58.00,88.00,64.00
94.00,76.00,79.00
23.00,64.00,24.00
64.00,76.00,60.00
34.00,99.00,98.00
80.00,41.00,42.00
44.00,30.00,48.00
36.00,60.00,88.00
82.00,85.00,73.00
87.00,25.00,21.00
43.00,59.00,72.00
77.00,62.00,71.00
59.00,82.00,76.00
97.00,85.00,44.00
75.00,40.00,55.00
75.00,34.00,87.00
22.00,29.00,47.00
99.00,50.00,53.00
70.00,78.00,61.00
30.00,80.00,27.00
20.00,86.00,62.00
99.00,83.00,62.00
21.00,82.00,98.00
24.00,35.00,65.00
27.00,36.00,28.00
71.00,73.00,82.00
22.00,56.00,99.00
52.00,85.00,25.00
62.00,28.00,75.00
79.00,57.00,52.00
50.00,26.00,55.00
98.00,57.00,30.00
22.00,45.00,82.00
44.00,56.00,72.00
44.00,60.00,77.00
53.00,92.00,81.00
85.00,37.00,28.00
51.00,49.00,33.00
31.00,48.00,25.00
69.00,51.00,32.00
53.00,79.00,23.00
64.00,95.00,61.00
31.00,61.00,66.00
63.00,85.00,46.00
72.00,30.00,44.00
98.00,98.00,70.00
55.00,83.00,35.00
53.00,94.00,80.00
27.00,21.00,64.00
24.00,54.00,32.00
36.00,61.00,95.00
54.00,28.00,62.00
38.00,86.00,35.00
95.00,86.00,79.00
21.00,36.00,47.00
88.00,59.00,99.00
44.00,33.00,69.00
48.00,38.00,80.00
71.00,57.00,85.00
100.00,58.00,100.00
36.00,21.00,55.00
35.00,99.00,48.00
75.00,56.00,92.00
55.00,94.00,45.00
34.00,88.00,85.00
28.00,57.00,67.00
24.00,61.00,52.00
78.00,65.00,89.00
24.00,28.00,65.00
73.00,28.00,29.00
37.00,73.00,23.00
94.00,95.00,76.00
65.00,56.00,64.00
34.00,37.00,40.00
57.00,74.00,24.00
59.00,61.00,56.00
44.00,66.00,94.00
57.00,81.00,75.00
62.00,67.00,29.00
72.00,84.00,39.00
100.00,75.00,40.00
55.00,92.00,76.00
20.00,67.00,46.00
40.00,56.00,100.00
40.00,56.00,90.00
78.00,41.00,45.00
82.00,25.00,60.00
55.00,34.00,61.00
28.00,39.00,27.00
48.00,38.00,32.00
91.00,52.00,88.00
92.00,46.00,84.00
80.00,81.00,56.00
73.00,93.00,62.00
56.00,23.00,85.00
73.00,47.00,79.00
53.00,56.00,46.00
34.00,35.00,95.00
74.00,96.00,81.00
67.00,26.00,37.00
53.00,60.00,36.00
53.00,62.00,90.00
85.00,68.00,96.00
90.00,97.00,31.00
29.00,100.00,22.00
24.00,54.00,81.00
60.00,91.00,53.00
62.00,99.00,20.00
50.00,80.00,63.00
49.00,96.00,62.00
51.00,95.00,84.00
64.00,41.00,96.00
67.00,75.00,50.00
28.00,37.00,69.00
84.00,86.00,36.00
40.00,72.00,34.00
61.00,77.00,53.00
71.00,94.00,63.00
66.00,99.00,49.00
34.00,87.00,65.00
73.00,96.00,92.00
70.00,49.00,75.00
30.00,89.00,23.00
69.00,92.00,75.00
36.00,21.00,65.00
20.00,53.00,35.00
28.00,30.00,32.00
62.00,58.00,76.00
96.00,89.00,54.00
38.00,31.00,37.00
69.00,97.00,48.00
98.00,25.00,90.00
98.00,23.00,42.00
47.00,95.00,40.00
42.00,71.00,21.00
85.00,42.00,57.00
86.00,58.00,76.00
50.00,58.00,65.00
48.00,61.00,81.00
27.00,22.00,70.00
32.00,78.00,31.00
32.00,24.00,47.00
65.00,66.00,45.00
94.00,85.00,69.00
25.00,81.00,28.00
94.00,68.00,48.00
65.00,29.00,93.00
33.00,63.00,40.00
72.00,72.00,44.00
29.00,86.00,46.00
82.00,57.00,76.00
23.00,66.00,54.00
100.00,61.00,27.00
80.00,38.00,80.00
43.00,99.00,21.00
29.00,96.00,76.00
76.00,55.00,78.00
62.00,76.00,23.00
29.00,30.00,56.00
59.00,45.00,70.00
51.00,92.00,69.00
61.00,89.00,100.00
99.00,23.00,67.00
30.00,89.00,71.00
68.00,27.00,65.00
80.00,31.00,68.00
74.00,48.00,71.00
26.00,80.00,67.00
45.00,95.00,96.00
62.00,45.00,90.00
89.00,73.00,60.00
63.00,65.00,48.00
62.00,51.00,26.00
46.00,21.00,28.00
59.00,64.00,48.00
55.00,20.00,25.00
46.00,21.00,74.00
89.00,97.00,45.00
42.00,21.00,41.00
63.00,87.00,33.00
91.00,91.00,38.00
45.00,22.00,62.00
38.00,61.00,29.00
48.00,86.00,99.00
59.00,51.00,37.00
69.00,66.00,73.00
38.00,34.00,58.00
97.00,38.00,83.00
32.00,68.00,73.00
89.00,76.00,20.00
74.00,30.00,55.00
98.00,80.00,20.00
29.00,41.00,76.00
95.00,60.00,43.00
60.00,62.00,69.00
57.00,91.00,27.00
51.00,92.00,64.00
100.00,32.00,82.00
82.00,21.00,40.00
76.00,76.00,93.00
47.00,24.00,81.00
30.00,90.00,87.00
94.00,36.00,22.00
76.00,78.00,25.00
42.00,33.00,36.00
23.00,20.00,73.00
81.00,88.00,58.00
66.00,38.00,23.00
89.00,78.00,38.00
81.00,93.00,70.00
20.00,20.00,39.00
35.00,92.00,60.00
34.00,48.00,93.00
45.00,77.00,52.00
34.00,76.00,40.00
66.00,32.00,69.00
89.00,68.00,21.00
25.00,80.00,25.00
81.00,60.00,98.00
96.00,61.00,22.00
53.00,70.00,39.00
80.00,61.00,93.00
74.00,100.00,26.00
43.00,72.00,97.00
47.00,47.00,97.00
22.00,88.00,56.00
100.00,29.00,35.00
31.00,98.00,57.00
23.00,75.00,30.00
46.00,81.00,67.00
24.00,39.00,75.00
35.00,85.00,45.00
32.00,80.00,86.00
57.00,37.00,50.00
28.00,38.00,98.00
33.00,75.00,62.00
97.00,96.00,71.00
21.00,32.00,22.00
69.00,21.00,48.00
85.00,53.00,28.00
50.00,89.00,61.00
66.00,88.00,69.00
62.00,72.00,41.00
100.00,97.00,45.00
55.00,35.00,50.00
57.00,70.00,23.00
36.00,92.00,32.00
64.00,27.00,75.00
45.00,87.00,84.00
40.00,64.00,46.00
72.00,87.00,20.00
99.00,23.00,43.00
57.00,21.00,69.00
93.00,51.00,20.00
80.00,43.00,73.00
46.00,36.00,58.00
99.00,78.00,27.00
61.00,93.00,59.00
87.00,43.00,26.00
84.00,75.00,34.00
53.00,40.00,33.00
66.00,88.00,50.00
31.00,85.00,83.00
48.00,100.00,22.00
38.00,58.00,86.00
21.00,79.00,84.00
52.00,46.00,36.00
35.00,61.00,42.00
49.00,28.00,23.00
23.00,22.00,66.00
35.00,36.00,76.00
35.00,26.00,67.00
68.00,77.00,98.00
39.00,55.00,45.00
69.00,34.00,76.00
58.00,20.00,36.00
26.00,28.00,59.00
68.00,20.00,39.00
31.00,95.00,33.00
64.00,21.00,33.00
35.00,59.00,99.00
39.00,49.00,70.00
65.00,23.00,71.00
93.00,64.00,45.00
64.00,68.00,64.00
46.00,85.00,66.00
40.00,99.00,21.00
34.00,32.00,77.00
67.00,52.00,69.00
62.00,49.00,65.00
20.00,98.00,55.00
32.00,22.00,87.00
25.00,99.00,65.00
44.00,86.00,91.00
51.00,63.00,54.00
69.00,26.00,45.00
40.00,37.00,76.00
67.00,68.00,74.00
92.00,69.00,37.00
44.00,72.00,67.00
31.00,68.00,79.00
66.00,96.00,98.00
46.00,96.00,51.00
43.00,99.00,77.00
81.00,71.00,57.00
82.00,99.00,31.00
29.00,74.00,54.00
37.00,93.00,69.00
23.00,52.00,41.00
35.00,57.00,20.00
72.00,74.00,83.00
46.00,79.00,43.00
100.00,94.00,29.00
51.00,55.00,42.00
33.00,86.00,59.00
37.00,32.00,85.00
23.00,74.00,62.00
77.00,56.00,51.00
28.00,55.00,49.00
69.00,75.00,91.00
50.00,61.00,47.00
76.00,98.00,98.00
71.00,35.00,33.00
76.00,73.00,72.00
80.00,77.00,82.00
84.00,86.00,58.00
50.00,34.00,98.00
69.00,31.00,48.00
56.00,99.00,85.00
45.00,67.00,97.00
37.00,82.00,65.00
83.00,25.00,77.00
57.00,50.00,67.00
71.00,66.00,95.00
64.00,27.00,86.00
27.00,79.00,21.00
35.00,94.00,69.00
23.00,65.00,82.00
51.00,50.00,28.00
91.00,52.00,59.00
75.00,57.00,75.00
66.00,64.00,37.00
58.00,48.00,71.00
39.00,58.00,38.00
83.00,100.00,52.00
76.00,64.00,61.00
37.00,42.00,65.00
65.00,96.00,74.00
49.00,66.00,35.00
42.00,28.00,62.00
71.00,81.00,53.00
89.00,92.00,65.00
70.00,88.00,21.00
46.00,37.00,75.00
49.00,32.00,94.00
73.00,65.00,54.00
26.00,96.00,98.00
89.00,28.00,95.00
47.00,52.00,75.00
75.00,88.00,65.00
73.00,37.00,76.00
28.00,86.00,67.00
75.00,65.00,91.00
61.00,98.00,42.00
34.00,49.00,65.00
83.00,93.00,78.00
58.00,49.00,49.00
55.00,81.00,25.00
61.00,20.00,95.00
87.00,69.00,52.00
39.00,67.00,94.00
74.00,94.00,70.00
40.00,72.00,55.00
94.00,31.00,42.00
47.00,79.00,55.00
69.00,42.00,72.00
26.00,36.00,66.00
23.00,64.00,77.00
82.00,53.00,69.00
38.00,93.00,46.00
68.00,48.00,49.00
20.00,43.00,32.00
21.00,53.00,22.00
46.00,64.00,55.00
50.00,75.00,92.00
68.00,53.00,71.00
50.00,54.00,74.00
68.00,97.00,42.00
80.00,73.00,38.00
74.00,21.00,56.00
61.00,48.00,25.00
44.00,40.00,70.00
23.00,45.00,55.00
85.00,69.00,42.00
56.00,87.00,75.00
43.00,96.00,89.00
23.00,31.00,45.00
67.00,80.00,25.00
72.00,28.00,60.00
32.00,97.00,80.00
52.00,55.00,73.00
30.00,56.00,85.00
48.00,49.00,34.00
80.00,44.00,91.00
51.00,70.00,60.00
71.00,70.00,95.00
48.00,95.00,26.00
71.00,66.00,40.00
63.00,33.00,84.00
83.00,45.00,52.00
94.00,64.00,85.00
85.00,58.00,74.00
37.00,47.00,30.00
77.00,82.00,88.00
92.00,65.00,59.00
61.00,53.00,85.00
66.00,46.00,90.00
84.00,60.00,38.00
53.00,60.00,82.00
96.00,73.00,57.00
42.00,41.00,69.00
54.00,25.00,23.00
46.00,21.00,89.00
89.00,64.00,33.00
29.00,65.00,60.00
91.00,83.00,88.00
49.00,68.00,41.00
58.00,72.00,86.00
91.00,41.00,51.00
56.00,41.00,46.00
78.00,97.00,44.00
62.00,58.00,89.00
24.00,69.00,20.00
94.00,34.00,65.00
44.00,52.00,81.00
93.00,71.00,58.00
53.00,49.00,83.00
72.00,96.00,73.00
67.00,78.00,74.00
100.00,67.00,41.00
38.00,97.00,39.00
76.00,80.00,99.00
91.00,73.00,45.00
29.00,94.00,86.00
78.00,24.00,54.00
22.00,77.00,60.00
20.00,88.00,63.00
82.00,35.00,67.00
49.00,40.00,60.00
47.00,97.00,58.00
63.00,44.00,61.00
79.00,56.00,74.00
36.00,55.00,27.00
52.00,28.00,45.00
97.00,37.00,80.00
100.00,67.00,29.00
53.00,57.00,34.00
97.00,55.00,62.00
90.00,28.00,62.00
89.00,64.00,66.00
30.00,21.00,57.00
33.00,78.00,65.00
96.00,69.00,66.00
67.00,60.00,32.00
57.00,74.00,41.00
38.00,29.00,87.00
64.00,69.00,84.00
88.00,67.00,98.00
49.00,30.00,25.00
47.00,24.00,47.00
51.00,33.00,81.00
81.00,91.00,83.00
21.00,64.00,62.00
84.00,69.00,99.00
79.00,30.00,40.00
82.00,20.00,33.00
55.00,95.00,84.00
23.00,98.00,22.00
72.00,77.00,48.00
54.00,53.00,38.00
51.00,29.00,58.00
26.00,75.00,26.00
45.00,50.00,39.00
20.00,64.00,24.00
93.00,28.00,24.00
91.00,71.00,42.00
41.00,46.00,95.00
27.00,96.00,73.00
62.00,98.00,35.00
27.00,23.00,54.00
24.00,86.00,71.00
94.00,69.00,43.00
31.00,96.00,22.00
85.00,79.00,43.00
82.00,72.00,74.00
62.00,22.00,47.00
69.00,35.00,65.00
81.00,91.00,54.00
76.00,27.00,63.00
76.00,93.00,89.00
51.00,30.00,63.00
44.00,92.00,54.00
58.00,69.00,94.00
67.00,85.00,37.00
84.00,44.00,20.00
48.00,54.00,71.00
67.00,64.00,97.00
48.00,28.00,24.00
68.00,63.00,54.00
22.00,80.00,42.00
58.00,94.00,47.00
81.00,75.00,68.00
55.00,22.00,84.00
30.00,21.00,37.00
85.00,58.00,90.00
77.00,73.00,48.00
91.00,81.00,87.00
82.00,56.00,65.00
58.00,63.00,66.00
25.00,79.00,47.00
56.00,59.00,86.00
38.00,61.00,90.00
91.00,61.00,48.00
99.00,32.00,71.00
41.00,27.00,25.00
37.00,91.00,66.00
98.00,69.00,99.00
